Ticker,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
SCHG,0.028670137393624673,0.030836262742962806,-0.004272971866759012,-0.013129684563048638,0.06554472474831696,-0.008512774986055738,-0.0018563574869412403,0.01673790502384831,-0.014292188215178747,0.029439390992573644,-0.05990955304237788,-0.035121042845308925,0.08283303023764765,0.002586784973480194,-0.02350264537445601,-0.07041475667681696,0.0012218332570017587,0.06609732914251154,-0.004387907803144686,0.020118843548717846,-0.01160873263885287,0.04993351233071297,0.002723189839790585,0.006050592249572384,-0.025594866563321217,0.027746973702282407,0.008548032200115019,0.03528566407793421,0.04186861554376198,0.006569089276795115,0.022486723817401577,0.023285811247268695,0.001628076632145703,0.026740781053252283,0.010325290724435332,0.01107020874713549,0.030271179994028286,0.03055646169674131,0.010561774343173846,0.07155970372235987,-0.02811121068166611,-0.02426339541735678,0.006135738521060974,0.03950118694873295,0.012654984473481123,0.026259853279540613,0.05053383880926554,0.005899191855968988,-0.08473544905793617,0.009724619136638468,-0.08548990526561906,0.08994586767323165,0.03261031000893988,0.02587904216075332,0.04544865342552806,-0.06165703974392689,0.07050928959213931,0.018867546233612753,-0.009553785790207825,0.0029660044608239566,0.031901204617936774,0.045333830210895876,0.02750160493191056,0.02787625769065194,-0.06565424448198431,-0.10538854004628162,0.14689240750119525,0.07082641838944981,0.03967048737398904,0.07730916779681385,0.09799807287027362,-0.03965074942916491,-0.02839285209360598,0.10053641602904384,0.04414504037092182,-0.007164759142664012,0.004078694641118874,0.014880193925821183,0.07635975943315976,-0.016250275191034835,0.06320739748646576
SOXX,0.003454379223740034,0.07217447329635407,0.0021644482816891575,-0.0486596001326004,0.09607328896660183,-0.026731238587931694,-0.012869395398382721,0.08899860545128968,-0.08647634150810479,-0.0494081100657634,-0.05163376266583464,-0.013273407708980778,0.09918939359054302,0.02311796344475847,-0.017237453387927593,-0.0758013385342956,0.017343209973140317,0.08792096130112248,-0.04627814647992223,0.08686176663330336,-0.010879471572710075,0.11063636350169403,0.047115281724019464,0.04191281574785943,-0.014426236941844972,0.07201850463563142,0.03037675354074265,0.0418837445391933,0.028155552711778054,0.04403060747975296,-0.005698289171379267,0.08728253156798704,-0.05030269363007167,0.04835917926066591,0.029051754610334157,0.05182466141333841,0.089234826718108,-0.0009260797850033642,-0.014134907597062818,0.08633199974876615,0.0022225936255799716,-0.02421031081247693,-0.0629267604233742,0.11089367009693807,-0.045759975000835396,0.04073151170518252,0.025983845767965752,-0.023398930411272834,-0.11937325767941709,0.03246206832832965,-0.06542117332835828,0.10056688596816654,0.06398749954139493,0.03437354685402827,0.11617629478565128,-0.16562689011550824,0.12862728611749574,0.05629749884456259,-0.023141545262293728,0.037253744404869504,0.06120804119709833,0.04065070861099618,0.07931833751998174,-0.03201933229639686,-0.04636730325537941,-0.11162344640699962,0.14536365894453307,0.07156233879715623,0.07782153071140607,0.07206413470927298,0.05795648653261698,-0.004910317529177033,0.0028562563576879363,0.18439819747956676,0.050142362795186024,0.03228035749371516,0.06512175365180428,0.018898924551843166,-0.00462250775430284,0.025235205971611885,0.051036978329734195
SPY,0.02355132003113347,0.027471948977594973,-0.002536738446439535,-0.02962919269992459,0.05620466412188363,-0.015705891336097566,0.009834102776410836,0.012856091063714326,-0.02031230465972267,0.022589511110701288,-0.06095005998026415,-0.025516001351992834,0.08505992279685648,0.0036547596287666018,-0.01728240337506448,-0.049786544214095674,-0.000825945441005782,0.0672659713277628,0.003940982009487559,0.01701165301669949,0.003475892782175194,0.036471313932141314,0.0011977623774401813,5.778217861163171e-05,-0.017337103943722232,0.03683863908608642,0.020271623083444767,0.017895002082956246,0.039291225575322164,0.0012499190026478146,0.009926332358249024,0.014112876403238772,0.006374885975338307,0.02055411486405445,0.0029178259237740978,0.02014934143685365,0.02356405826372643,0.030565943023115993,0.012127849065486362,0.056359173461674184,-0.036360466424897764,-0.0274105117705693,0.005168322347408605,0.024308884815441578,0.0057510942030134515,0.037046342446668934,0.031920172469933616,0.005945150004843525,-0.06910397160669224,0.018549145012845214,-0.08804847235716085,0.08006568071618414,0.03241565851012895,0.018100570978135222,0.04085248943067943,-0.06377122972141991,0.06958653441507856,0.015119196815465807,-0.016743280318688658,0.01945810391588676,0.022104415432744773,0.03619829356512394,0.029055673527573767,-0.00040390952883062603,-0.07916566504788469,-0.12487147319169178,0.12698359542130344,0.04764534496002337,0.01773452818797905,0.0588920555279957,0.06979638856439463,-0.03744330113079797,-0.024933725125233397,0.10877678293006254,0.037048463665549036,-0.010190570909582863,0.02780565662313661,0.045399041715886046,0.052910739935821294,0.006566095837531538,0.022427461773900204
VGT,0.019084714013061,0.04990689202442811,-0.02428078184157234,-0.03512645922471891,0.08332508849390696,-0.024631504940712645,0.012861214264725973,0.024933028207870134,-0.039338127161922976,0.02268643274016857,-0.05798937210582811,-0.013338496801095445,0.10459972418378682,0.01185954406389289,-0.027533826328433597,-0.058731153102344225,-0.009712345032538816,0.08920577225456605,-0.046745137875050635,0.053442953911967406,-0.02320202610997324,0.07573080637739493,0.023350687564253958,0.024512332698930273,-0.005400233664553555,0.0052622800578248086,0.013098527011594197,0.043127617055066736,0.04939218253592381,0.02253502324183021,0.023372482351793122,0.04409202340855001,-0.025369006473861755,0.04132335690350564,0.03109221634285242,0.007918055460339524,0.0739522633133507,0.010904994074312446,0.0009511880901107439,0.07551763912249965,0.0009594914833699342,-0.03375248583114321,-0.00023380700263431198,0.07048445861116348,-0.006098859331876816,0.026240264942785974,0.08938556919674112,0.0020449653029737114,-0.08476524199959778,-0.014671572779045516,-0.08340619081024359,0.07990153380482323,0.07326835834843903,0.04071239389896797,0.06369908620265119,-0.08879595272740626,0.08774584741635438,0.03537368957600551,-0.021936957308282268,0.013212483687315757,0.037531828361381026,0.055937925743616335,0.03967337069268173,0.03810504432824935,-0.07290111583263603,-0.09729711261685037,0.14204836878544258,0.07863633921712299,0.0703822798210918,0.059416406466066496,0.11135588234408678,-0.04866868586586037,-0.04321718473200464,0.12530609585531405,0.057149482306226185,-0.007038257474870635,0.014802099692755588,0.007393334941755869,0.05146567614140163,-0.012362632533310491,0.07276374098353577
VPU,0.08366140993085924,0.008084519648118516,0.025962188068369363,0.021787669091040573,-0.059380329028576484,-0.006860119475793902,-0.006399268298471927,0.0037397146911481993,-0.060705342048200994,0.05471506712699514,-0.03595508963396643,0.02717022285177073,0.01945850041906927,-0.02130158991900588,0.021632009950286246,0.046949363984109205,0.017795432145736756,0.08164655839612256,-0.019529375154804463,0.016314050817378467,0.07671480276109088,-0.008908490972376781,-0.05428265786216635,0.005094031308390923,0.008975523183746947,-0.04540416492948918,0.047892069228439915,0.011681483878294152,0.049510048785656346,-0.000546394094325664,0.006659085501590445,0.04004230035959577,-0.02374045130335778,0.026518380845837575,0.028988118393761475,-0.02449617477437116,0.039133405894715256,0.028924761695292123,-0.05901997697463357,-0.0313059758916443,-0.04108389747612773,0.04028153137272472,0.024684840785365703,-0.0031425423192114055,0.02422160349282354,0.016729771407663074,0.011535443121755584,-0.003873585029117277,0.011707722437546586,0.03916155636114582,-0.04139166229244229,0.037172055036353235,0.03878563924946432,0.028414628473485415,0.008642047118616158,-0.008720937393005057,0.033296082297528784,-0.0021063165022754404,0.04832256759436726,0.040849504395144676,-0.008631991764900815,-0.01980210994746523,0.03115439808020226,0.0609559583203112,-0.09986822541068197,-0.10080603337089478,0.03231341741060545,0.04306017468233758,-0.048532153798101385,0.0723698787836049,-0.025410990004089862,0.005826412420993687,0.04887683846465518,0.01425304759873125,0.008937683243492867,-0.0104213177870075,-0.055379612129880296,0.1029823481447838,0.03779107072525667,-0.023384849908252625,-0.0185428735204336
VUG,0.029999035658669015,0.030586356168799123,-0.009511568693753358,-0.01523131698451552,0.062451379306147414,-0.039296392156726645,0.028104468441656705,0.014784208899536022,-0.01649412617212731,0.032695057716462195,-0.06295756989029977,-0.02861323478422484,0.08973976453679366,0.001463873285166395,-0.02424202543871745,-0.060061653059161224,-0.004000031942858251,0.07202897026510113,-0.00789124301889621,0.024903058772533182,-0.006614107022572702,0.047854648593997684,-0.003115869470673216,0.006164717494657745,-0.025915549825237694,0.01216020901348025,0.011672363270892161,0.03525260322832868,0.04384411063428506,0.013056990077586317,0.022768209607972878,0.028047996670933495,-0.004244438061366318,0.025425557368344176,0.01174461559580764,0.010348169539441399,0.028926557740914793,0.024233285444593466,0.008743835151264978,0.06825452193044579,-0.029218085360221413,-0.024906983223652812,0.002748650176759293,0.043860153670524316,0.011528657522455799,0.025098316892912642,0.04668898806595023,0.004772188329048133,-0.09066080407125898,0.005736479225071145,-0.08417475759941984,0.09201236752037834,0.0368804379584744,0.031278696712814025,0.04705272120089932,-0.06337778964897445,0.06784154281475785,0.022951209786341797,-0.005743673178701725,0.002891768233420855,0.02591998807706486,0.03992047236626339,0.029762133028870874,0.031289058495098,-0.06467236088871353,-0.10594300010540991,0.1508074338943608,0.07059689117441281,0.049034119880715155,0.07561014627876039,0.1009341413942717,-0.047119117052802695,-0.030051749954937312,0.1037281348227097,0.041600972634954214,-0.010144718607873915,0.008454240298041205,0.01795188246275292,0.06913300619579421,-0.014300663131687985,0.06021160449633056
XAR,0.04029992070754518,0.03297121287937399,0.01820311143387965,-0.016476161157965907,0.08645892179371795,0.013161722525839359,-0.02655917717065004,0.01525465119341285,-0.016191412263201643,-0.03277924591407899,-0.039765268194140946,-0.05877490166568733,0.08395102594972714,0.011275111479980948,-0.01829277359105741,-0.0818837027993391,0.025746767920835634,0.04808116775265203,0.04473910762716038,0.025362677367674058,0.0026934504438123064,0.03564393649020703,0.014873787084298762,-0.004203696007178959,0.00034292749334996486,0.11143489167902376,-0.01719019356164786,0.0159383721342774,0.06989741056524257,-0.027973419872255545,0.027981433713136772,0.02518170118647345,0.001001702234555868,0.036221497934763924,0.04112432956552747,0.05506680279512444,0.019799456566314433,0.0164658584569628,0.011313457650278691,0.0588801233529197,-0.0022603402014096385,-0.014621012347027729,-0.020720422327505816,0.04243555543398081,-0.016498244374248405,0.07850333919573216,0.022347705186178013,0.04243010761180632,-0.11451528739910533,-0.006352908900071008,-0.09729019206137524,0.13418689509678106,0.06893051447963217,-0.03886704260375762,0.0559913775009977,-0.004126365723635561,0.07783233126902722,0.018379728477250223,0.015213120394010238,-0.002094734277825361,-0.011420296568310784,0.04971123765535701,-0.014656305796843516,0.03152775346002379,-0.11168374009823812,-0.23387715970567213,0.06899719935614756,0.08286185369067223,-0.0033909287837737834,-0.023719960880855262,0.05641872523054303,-0.033291421795162424,-0.025417988284079263,0.2535244363946658,0.07634352085180507,-0.025884702922280622,0.06620745435668396,0.059342013625740986,0.019826550415144917,0.011633653500280783,0.021990189035350216
XLK,0.016040243933999276,0.048100569620813216,-0.02176799913007088,-0.03506620809992356,0.07995004485839052,-0.03435548638031671,0.027509484387817862,0.018553265363301374,-0.04112836039004042,0.028502578719859173,-0.05519035457237831,-0.01371859023718247,0.10506358563071228,0.007101599136859482,-0.020811337945999986,-0.037123307468616584,-0.006547593010400199,0.08821690293237983,-0.05027017599672012,0.048896352396742726,-0.013778333540910404,0.07101697007728935,0.01162521886471457,0.021018259793909477,-0.007534606468860949,0.0016870585127253257,0.02259827343561227,0.03556687436883821,0.045327581557467855,0.022260199434879224,0.02007101101771802,0.03953661220535487,-0.028118223798774822,0.044590887739937024,0.02921603320085553,0.008178478286226198,0.0651438997533429,0.014138101375490653,0.005458079508340763,0.07036741308535643,-0.004090752740534387,-0.03733782170451583,0.0006116766560415599,0.06782759840173691,-0.0026315730522674663,0.020872296865260376,0.06598992295385853,-0.00019270577152696866,-0.08004784891736938,-0.0196248186534127,-0.08376494066499707,0.069377499109879,0.06910072856611893,0.047686735335197517,0.06364860785615889,-0.08664730215775363,0.08938306986359423,0.034981804943392314,-0.015351811426561945,0.015728053622449556,0.03899179276254472,0.0536631450204641,0.04320652840479955,0.03992576333813336,-0.07300968111717698,-0.08577938423827802,0.13736475862479547,0.07176429994795441,0.0694905354256139,0.05684776286352622,0.11880810316780077,-0.05335090403998166,-0.05004286392413049,0.11383717243402547,0.055416484064814364,-0.008383357982422623,0.013651108199554729,0.018366601731964805,0.05187839370681391,-0.009305470180770326,0.06886325522622161
XLV,0.0525740029681534,0.034784928028197104,-0.014033541909788783,0.013015198937333272,0.04287590363233429,0.006406511019751537,-0.010896557678369834,0.04504232550221565,-0.0039196454667639324,0.029574103825716014,-0.0796450746058237,-0.05702849034290025,0.07715539982977515,-0.0032241321114004906,0.017228308875794518,-0.07719007444293424,-0.0036102682667138453,0.027074636068278535,0.02965477541662831,0.02235279245673749,0.00909143752527286,0.04866843168895407,-0.03244666051283762,-0.005096528832453706,-0.06587142752408115,0.020634966271388278,0.007162909113572535,0.022918332527949392,0.06338651057540612,-0.004806284815531914,0.01533067018941403,0.0076823829879664185,0.045671382254701465,0.008203063954093537,0.017523754309410222,0.009113766978015914,-0.007585746683687167,0.029096010570062614,-0.0055043488481181235,0.06555356472028184,-0.044948678682544596,-0.02916595169226366,0.010565203487816532,0.0018232849178347887,0.016492976651416358,0.06554059426354808,0.04329240198730577,0.02954258385349462,-0.06778790431240733,0.08083423250857624,-0.09353653074427803,0.04808684280374842,0.01080864909077417,0.0048192173961056906,-0.027139007308603413,-0.02218217242965037,0.06593987851421512,-0.016191730687496575,-0.005924947098183031,-0.0010558323104543632,0.051259435364716666,0.05002646791106824,0.034752848906957956,-0.026703522735183283,-0.06586646470039048,-0.038873612200349905,0.12587501919250088,0.03288894579325574,-0.024425756510648156,0.05456181903993973,0.025869307647716333,-0.021804444756955532,-0.036215586034193725,0.07948084693654334,0.03797839426849747,0.014016025818032407,-0.02103799705670162,0.04027319653414807,0.03931826866988941,0.01870934957687309,0.022989286273397358
XLY,0.021142789778483717,0.05447782934570711,0.008900745760681117,-0.029937457839856352,0.08544050917380508,-0.00483000725569771,-0.0005307674925359995,0.013146043373678973,0.005543943309625821,0.04890188533050033,-0.065320151212096,-0.005870065253592238,0.09035809627744262,-0.0023465717311271783,-0.02843113641154671,-0.051816589068169994,0.004452224314357878,0.06697489113483734,0.0012639528410105516,0.000505071374785393,-0.0113952834440334,0.045605852801978264,-0.012986957870977367,-0.0026669096913903845,-0.024237348857002572,0.0480147810404814,0.00039095091560858997,0.04213722791116847,0.018154204959919706,0.021339433220437742,0.023990863405695784,0.01099292471726887,-0.012594190503370961,0.01930185734713663,-0.01860763782496455,0.008238857293812352,0.021203280389148427,0.050657742830530594,0.02458244687145128,0.09241051253811983,-0.034690687199369186,-0.02384704104747115,0.023792952089463526,0.01986488072558723,0.03618682384222427,0.018023806206698634,0.05104692564135194,0.005304363013977076,-0.10100658336594581,0.024767387094435378,-0.07956225860992838,0.09867690431859755,0.01314558531969201,0.03655296922887108,0.054633346914055636,-0.07603910930953706,0.07815889209004001,0.0127520232336642,-0.009443374414562111,0.012714544731619926,0.0012426740531383818,0.013239740669212852,0.02763165321740435,-0.0007975394537871328,-0.07572609198206526,-0.1491331809166747,0.18882529342268706,0.06509450810314776,0.03073869513403693,0.07274291675671107,0.09554750861187977,-0.018633910059949854,-0.027282642907570653,0.09995115660904386,0.024278684052815525,0.007649703779281758,-0.005308020105356692,0.04459798480011723,0.06455626374262291,-0.03398138278973917,0.034568507177019425
